Unnamed: 0.1,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1694,1694.0,58.0,unemployed,married,tertiary,no,1798,yes,no,cellular,5,feb,19.0,8.0,-1,0.0,unknown,no
4458,4458.0,,management,single,,,572,no,no,cellular,16,dec,314.0,1.0,195,1.0,success,yes
1221,1221.0,30.0,self-employed,married,secondary,no,1772,yes,no,cellular,13,apr,158.0,4.0,-1,0.0,unknown,no
865,865.0,32.0,,single,secondary,no,-255,no,yes,,2,jul,957.0,3.0,-1,,unknown,no
2004,2004.0,28.0,blue-collar,single,secondary,no,1065,yes,yes,cellular,17,apr,406.0,1.0,317,1.0,failure,no
908,908.0,30.0,services,single,secondary,no,3485,no,no,cellular,2,feb,142.0,2.0,-1,0.0,unknown,no
3043,3043.0,40.0,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58.0,2.0,334,1.0,failure,no
835,,27.0,services,single,secondary,no,-151,,no,cellular,8,jul,,2.0,-1,0.0,unknown,no
358,358.0,48.0,admin.,divorced,secondary,no,4099,no,no,cellular,2,apr,397.0,2.0,-1,0.0,unknown,yes
3554,3554.0,43.0,technician,married,,no,50,no,,unknown,28,may,63.0,1.0,-1,0.0,unknown,
299,299.0,32.0,blue-collar,married,secondary,no,759,yes,no,cellular,9,apr,317.0,5.0,-1,0.0,unknown,yes
1003,1003.0,34.0,entrepreneur,married,tertiary,no,355,yes,no,unknown,16,may,261.0,1.0,-1,0.0,unknown,no
2459,2459.0,46.0,housemaid,married,primary,no,0,no,no,telephone,2,feb,161.0,1.0,-1,0.0,unknown,no
3659,3659.0,52.0,technician,married,secondary,no,64,no,no,telephone,29,aug,20.0,2.0,-1,0.0,unknown,no
1417,,40.0,blue-collar,married,primary,yes,0,,no,unknown,6,may,,2.0,-1,0.0,unknown,no
761,761.0,27.0,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88.0,4.0,-1,0.0,unknown,no
3757,3757.0,35.0,technician,single,tertiary,no,2288,no,no,telephone,28,may,32.0,2.0,-1,0.0,unknown,no
1467,1467.0,53.0,services,divorced,secondary,no,0,no,no,cellular,12,mar,80.0,2.0,-1,0.0,unknown,yes
1468,1468.0,38.0,management,married,tertiary,no,0,yes,no,cellular,13,may,537.0,5.0,303,2.0,failure,no
4225,4225.0,65.0,unknown,married,unknown,no,4717,no,no,telephone,6,aug,256.0,1.0,-1,0.0,unknown,yes
1438,1438.0,57.0,retired,married,primary,no,2927,no,yes,telephone,30,jul,78.0,5.0,-1,0.0,unknown,no
3107,,37.0,services,married,secondary,no,658,,no,telephone,23,jul,,1.0,-1,0.0,unknown,no
3836,3836.0,39.0,technician,married,secondary,no,3663,no,no,cellular,11,aug,230.0,3.0,-1,0.0,unknown,no
1741,1741.0,41.0,management,married,tertiary,no,51,no,no,cellular,25,aug,140.0,8.0,-1,0.0,unknown,no
1188,1188.0,38.0,blue-collar,married,primary,no,2569,no,no,unknown,9,jun,172.0,1.0,-1,0.0,unknown,no
2457,2457.0,50.0,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282.0,2.0,-1,0.0,unknown,no
3571,3571.0,26.0,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136.0,8.0,-1,0.0,unknown,no
2825,2825.0,57.0,blue-collar,married,primary,no,179,no,no,unknown,9,jun,230.0,3.0,-1,0.0,unknown,no
108,108.0,56.0,unemployed,married,primary,no,3391,no,no,cellular,21,apr,243.0,1.0,-1,0.0,unknown,yes
1818,1818.0,48.0,technician,married,secondary,no,340,yes,no,cellular,28,jan,255.0,2.0,-1,0.0,unknown,no
1313,1313.0,32.0,management,single,tertiary,no,151,yes,no,unknown,6,may,118.0,1.0,-1,0.0,unknown,no
58,58.0,36.0,retired,single,secondary,no,101,yes,yes,unknown,26,may,314.0,1.0,-1,0.0,unknown,no
76,76.0,41.0,,divorced,secondary,no,174,yes,no,,14,may,367.0,2.0,297,,other,no
3784,3784.0,28.0,technician,single,secondary,no,2034,yes,no,unknown,21,may,196.0,1.0,-1,0.0,unknown,no
368,,60.0,technician,single,primary,no,11262,,no,cellular,26,aug,,1.0,-1,0.0,unknown,yes
1515,1515.0,,housemaid,married,,,19,yes,no,telephone,21,jul,171.0,1.0,-1,0.0,unknown,no
785,785.0,23.0,student,married,tertiary,yes,-230,yes,no,cellular,18,may,259.0,2.0,-1,0.0,unknown,no
1491,1491.0,41.0,technician,married,secondary,no,351,yes,no,cellular,9,jul,175.0,1.0,-1,0.0,unknown,no
2028,2028.0,45.0,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126.0,3.0,-1,0.0,unknown,no
1411,1411.0,35.0,blue-collar,single,secondary,no,0,yes,no,cellular,16,apr,1174.0,1.0,345,4.0,other,yes
2661,2661.0,57.0,retired,married,primary,no,1238,yes,no,cellular,15,jul,274.0,1.0,-1,0.0,unknown,no
3801,3801.0,48.0,technician,married,secondary,no,7020,no,no,cellular,6,aug,80.0,2.0,-1,0.0,unknown,no
4050,4050.0,37.0,technician,married,unknown,no,47,no,no,unknown,19,jun,374.0,3.0,-1,0.0,unknown,no
121,121.0,45.0,blue-collar,married,primary,no,419,no,no,cellular,18,aug,113.0,4.0,-1,0.0,unknown,no
4397,4397.0,35.0,blue-collar,married,secondary,no,305,yes,no,cellular,18,may,7.0,7.0,367,25.0,failure,no
3868,3868.0,31.0,admin.,single,secondary,no,-407,no,yes,cellular,7,jul,230.0,1.0,-1,0.0,unknown,no
3430,3430.0,30.0,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546.0,1.0,-1,0.0,unknown,no
910,910.0,,blue-collar,married,,,952,no,yes,unknown,12,jun,140.0,1.0,-1,0.0,unknown,no
124,124.0,51.0,management,single,tertiary,yes,-55,yes,no,cellular,11,may,281.0,2.0,266,6.0,failure,no
1937,1937.0,30.0,unemployed,single,secondary,yes,-770,yes,no,unknown,28,may,87.0,1.0,-1,0.0,unknown,no
2865,2865.0,51.0,housemaid,divorced,secondary,no,9228,no,no,cellular,18,jul,655.0,4.0,-1,0.0,unknown,yes
3289,3289.0,58.0,management,married,tertiary,no,16264,no,no,telephone,17,nov,215.0,3.0,-1,0.0,unknown,no
1178,1178.0,27.0,blue-collar,divorced,secondary,no,1,yes,no,cellular,14,jul,116.0,3.0,-1,0.0,unknown,no
3026,3026.0,39.0,management,divorced,tertiary,no,26,no,no,unknown,18,jun,311.0,5.0,-1,0.0,unknown,no
3983,3983.0,40.0,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64.0,1.0,-1,0.0,unknown,no
442,442.0,42.0,technician,single,secondary,no,275,no,no,cellular,26,aug,31.0,8.0,-1,0.0,unknown,no
2587,2587.0,38.0,management,married,tertiary,no,389,yes,no,unknown,6,may,262.0,1.0,-1,0.0,unknown,no
2757,2757.0,59.0,retired,married,unknown,no,0,no,no,unknown,8,may,425.0,6.0,-1,0.0,unknown,no
4171,4171.0,42.0,blue-collar,married,primary,no,969,yes,no,cellular,13,may,721.0,1.0,-1,0.0,unknown,no
1788,1788.0,40.0,services,married,secondary,no,113,yes,no,unknown,4,jun,126.0,1.0,-1,0.0,unknown,no
1227,,30.0,blue-collar,single,secondary,no,75,,no,unknown,16,may,,1.0,-1,0.0,unknown,no
2176,2176.0,28.0,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199.0,1.0,92,14.0,success,yes
324,324.0,47.0,blue-collar,married,primary,no,214,yes,yes,unknown,9,jun,168.0,1.0,-1,0.0,unknown,no
2533,2533.0,57.0,management,married,tertiary,no,2416,no,no,cellular,11,aug,74.0,2.0,-1,0.0,unknown,no
1356,1356.0,30.0,management,single,tertiary,no,604,no,yes,cellular,2,feb,475.0,1.0,-1,0.0,unknown,no
3741,3741.0,51.0,housemaid,married,primary,no,30,yes,no,cellular,14,jul,333.0,2.0,-1,0.0,unknown,no
4244,4244.0,39.0,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69.0,6.0,-1,0.0,unknown,no
3906,3906.0,51.0,blue-collar,,primary,no,844,yes,no,unknown,29,may,,,-1,0.0,unknown,no
1006,,40.0,management,married,tertiary,no,5,,no,cellular,18,nov,,3.0,-1,0.0,unknown,no
3553,,68.0,retired,married,secondary,no,19317,,no,cellular,4,aug,,1.0,-1,0.0,unknown,yes
1225,1225.0,51.0,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,136.0,1.0,359,1.0,failure,no
1760,1760.0,35.0,technician,married,secondary,no,0,yes,no,cellular,9,nov,524.0,1.0,96,5.0,success,yes
4460,4460.0,40.0,technician,married,secondary,no,-396,yes,no,unknown,26,may,127.0,1.0,-1,0.0,unknown,no
1216,1216.0,29.0,management,single,tertiary,no,15459,no,no,cellular,26,may,245.0,3.0,97,7.0,success,no
3260,3260.0,45.0,admin.,married,primary,no,542,no,no,cellular,11,may,8.0,5.0,350,3.0,other,no
3585,3585.0,33.0,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421.0,3.0,-1,0.0,unknown,no
2810,2810.0,29.0,technician,single,secondary,no,103,no,no,unknown,19,may,314.0,1.0,-1,0.0,unknown,no
6,6.0,36.0,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341.0,1.0,330,2.0,other,no
932,932.0,,management,divorced,,,3575,no,yes,cellular,18,aug,74.0,3.0,-1,0.0,unknown,no
439,439.0,44.0,management,married,tertiary,no,22,yes,no,cellular,6,aug,265.0,2.0,-1,0.0,unknown,no
3862,3862.0,57.0,retired,married,secondary,no,49,yes,yes,cellular,25,aug,93.0,4.0,-1,0.0,unknown,no
2915,2915.0,56.0,retired,divorced,primary,no,694,no,no,cellular,29,jan,144.0,1.0,102,1.0,other,yes
3109,3109.0,35.0,management,single,tertiary,no,0,no,yes,cellular,14,aug,370.0,4.0,-1,0.0,unknown,no
4194,4194.0,32.0,services,single,secondary,no,133,no,no,cellular,15,apr,171.0,1.0,-1,0.0,unknown,yes
1536,1536.0,32.0,technician,single,secondary,no,2979,no,no,cellular,25,may,156.0,1.0,-1,0.0,unknown,no
2088,,26.0,management,single,tertiary,no,592,,no,telephone,29,jan,,2.0,164,1.0,other,no
3620,3620.0,60.0,retired,divorced,secondary,no,598,no,yes,cellular,8,jul,96.0,1.0,-1,0.0,unknown,no
2215,2215.0,,management,single,,,1534,yes,no,cellular,16,apr,156.0,1.0,147,7.0,other,no
1702,1702.0,51.0,retired,divorced,secondary,no,343,yes,no,unknown,30,may,78.0,2.0,-1,0.0,unknown,no
3580,3580.0,38.0,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205.0,2.0,-1,0.0,unknown,no
4188,4188.0,43.0,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548.0,2.0,-1,0.0,unknown,no
2183,2183.0,46.0,blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90.0,1.0,-1,0.0,unknown,no
194,194.0,23.0,student,single,secondary,no,9216,no,no,cellular,5,jun,471.0,2.0,-1,0.0,unknown,no
1903,1903.0,60.0,retired,married,secondary,no,197,no,no,cellular,7,oct,1386.0,1.0,-1,0.0,unknown,no
2011,,31.0,blue-collar,married,primary,no,0,,yes,unknown,12,may,,4.0,-1,0.0,unknown,no
2232,2232.0,,technician,married,,,7696,yes,,cellular,20,nov,386.0,2.0,-1,0.0,unknown,
2483,2483.0,40.0,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483.0,2.0,-1,0.0,unknown,no
2260,2260.0,47.0,services,divorced,secondary,no,691,no,no,cellular,6,feb,285.0,6.0,-1,0.0,unknown,no
3220,3220.0,34.0,blue-collar,married,secondary,no,470,yes,yes,cellular,20,apr,217.0,1.0,-1,0.0,unknown,no
1130,1130.0,29.0,management,married,tertiary,no,877,no,no,cellular,3,feb,166.0,3.0,-1,0.0,unknown,no
2742,,47.0,blue-collar,married,secondary,no,1203,,no,cellular,17,apr,,2.0,-1,0.0,unknown,no
2875,2875.0,29.0,technician,single,,no,778,yes,,unknown,6,jun,1994.0,2.0,-1,0.0,unknown,
222,222.0,49.0,blue-collar,married,primary,no,365,no,no,unknown,26,may,59.0,2.0,-1,0.0,unknown,no
4443,4443.0,28.0,management,single,tertiary,no,0,no,no,telephone,27,may,198.0,2.0,-1,0.0,unknown,no
3792,3792.0,42.0,technician,married,secondary,no,2,no,no,unknown,29,may,249.0,2.0,-1,0.0,unknown,no
573,573.0,81.0,retired,married,secondary,no,1,no,no,cellular,19,aug,65.0,5.0,-1,0.0,unknown,no
1236,1236.0,32.0,admin.,single,secondary,no,116,no,yes,cellular,16,jul,255.0,2.0,-1,0.0,unknown,no
2880,2880.0,43.0,management,married,secondary,no,481,yes,no,telephone,18,nov,164.0,1.0,110,2.0,other,no
4096,4096.0,,entrepreneur,married,,,37,yes,yes,cellular,6,may,207.0,1.0,363,2.0,failure,no
418,,39.0,self-employed,married,secondary,no,167,,yes,cellular,17,jul,,1.0,-1,0.0,unknown,no
2413,2413.0,36.0,services,,secondary,no,257,yes,no,cellular,12,may,,,-1,0.0,unknown,no
1104,1104.0,37.0,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151.0,1.0,352,1.0,failure,no
257,257.0,28.0,unemployed,single,secondary,no,16,no,no,cellular,12,aug,119.0,4.0,-1,0.0,unknown,no
295,295.0,49.0,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,988.0,2.0,-1,0.0,unknown,yes
3912,,,management,married,,,80,,no,unknown,30,may,,3.0,-1,0.0,unknown,no
4041,4041.0,33.0,blue-collar,divorced,secondary,no,474,no,no,cellular,22,jul,400.0,2.0,-1,0.0,unknown,no
4392,,50.0,unemployed,married,secondary,no,3357,,no,cellular,9,jun,,4.0,-1,0.0,unknown,yes
4129,4129.0,33.0,technician,married,secondary,no,-163,yes,yes,cellular,8,aug,502.0,2.0,-1,0.0,unknown,no
3192,3192.0,,technician,married,,,6968,no,no,cellular,1,jun,175.0,1.0,-1,0.0,unknown,no
3833,3833.0,47.0,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106.0,2.0,-1,0.0,unknown,no
712,712.0,28.0,technician,single,tertiary,no,102,no,no,cellular,28,jan,321.0,2.0,-1,0.0,unknown,no
4346,4346.0,44.0,technician,,secondary,no,10888,yes,no,cellular,5,aug,,,-1,0.0,unknown,no
1835,1835.0,46.0,management,married,tertiary,no,-3,no,no,cellular,28,aug,205.0,2.0,-1,0.0,unknown,no
3642,3642.0,52.0,management,single,tertiary,no,83,no,no,cellular,26,aug,1223.0,6.0,-1,0.0,unknown,yes
3233,,19.0,student,single,unknown,no,1169,,no,cellular,6,feb,,18.0,-1,0.0,unknown,no
1289,1289.0,48.0,admin.,married,primary,no,607,no,no,unknown,20,jun,29.0,2.0,-1,0.0,unknown,no
449,,39.0,entrepreneur,,tertiary,no,2,,no,cellular,17,nov,,,-1,0.0,unknown,no
2279,2279.0,35.0,technician,married,,no,327,yes,,cellular,13,apr,537.0,3.0,-1,0.0,unknown,
3232,3232.0,56.0,management,married,tertiary,no,856,yes,yes,cellular,4,feb,70.0,4.0,7,7.0,other,no
958,958.0,35.0,technician,single,secondary,no,-51,no,no,unknown,2,jul,134.0,2.0,-1,0.0,unknown,no
1434,1434.0,34.0,admin.,single,secondary,no,846,yes,no,cellular,17,apr,758.0,2.0,-1,0.0,unknown,no
654,654.0,58.0,retired,married,secondary,no,225,no,no,cellular,7,aug,122.0,6.0,-1,0.0,unknown,no
1402,1402.0,48.0,management,divorced,tertiary,no,507,yes,no,cellular,9,apr,528.0,1.0,-1,0.0,unknown,no
1874,1874.0,42.0,blue-collar,married,unknown,no,-406,yes,no,cellular,30,jul,152.0,5.0,-1,0.0,unknown,no
2268,,33.0,management,single,secondary,no,-424,,no,unknown,26,may,,1.0,-1,0.0,unknown,no
1448,,32.0,blue-collar,married,secondary,no,101,,no,unknown,19,may,,4.0,-1,0.0,unknown,no
411,411.0,,blue-collar,single,,,186,no,no,cellular,2,feb,342.0,1.0,-1,0.0,unknown,no
1634,1634.0,42.0,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97.0,1.0,169,3.0,failure,no
1905,1905.0,,management,married,,,273,yes,no,cellular,18,mar,910.0,2.0,184,4.0,success,yes
2170,2170.0,52.0,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104.0,2.0,-1,0.0,unknown,no
1915,,29.0,management,single,,no,1026,,,cellular,12,nov,,1.0,92,1.0,other,
2022,2022.0,33.0,management,single,tertiary,no,3170,no,no,cellular,28,oct,246.0,2.0,-1,0.0,unknown,no
2927,2927.0,30.0,blue-collar,married,secondary,no,125,yes,no,unknown,29,may,238.0,2.0,-1,0.0,unknown,no
2937,2937.0,56.0,services,married,secondary,no,705,yes,no,unknown,29,may,151.0,2.0,-1,0.0,unknown,no
430,430.0,53.0,management,married,primary,no,995,no,no,cellular,4,feb,200.0,3.0,-1,0.0,unknown,no
2407,2407.0,40.0,services,married,primary,no,33,no,no,unknown,26,may,70.0,3.0,-1,0.0,unknown,no
3058,3058.0,38.0,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75.0,2.0,177,5.0,failure,no
2348,2348.0,30.0,management,single,tertiary,no,940,no,no,cellular,8,aug,131.0,2.0,-1,0.0,unknown,no
1176,1176.0,50.0,management,married,tertiary,no,-470,yes,no,cellular,8,may,506.0,2.0,170,3.0,failure,no
2741,2741.0,37.0,technician,single,secondary,no,61,yes,no,unknown,19,may,182.0,8.0,-1,0.0,unknown,no
2591,2591.0,34.0,management,married,tertiary,no,2892,yes,yes,cellular,30,jul,1165.0,7.0,-1,0.0,unknown,no
1432,1432.0,35.0,unknown,married,primary,no,365,no,no,cellular,29,aug,41.0,2.0,-1,0.0,unknown,no
102,102.0,,technician,married,,,5996,no,no,telephone,21,nov,345.0,2.0,-1,0.0,unknown,no
2409,2409.0,,admin.,single,,,1649,no,no,cellular,27,may,204.0,2.0,-1,0.0,unknown,no
1263,1263.0,49.0,technician,married,secondary,no,4667,yes,no,unknown,19,may,130.0,2.0,-1,0.0,unknown,no
2615,2615.0,45.0,blue-collar,married,secondary,no,776,yes,no,cellular,6,feb,232.0,4.0,253,1.0,failure,no
1714,1714.0,57.0,technician,married,primary,no,0,no,no,unknown,5,jun,58.0,8.0,-1,0.0,unknown,no
1590,1590.0,54.0,blue-collar,married,unknown,no,191,no,no,cellular,4,aug,753.0,2.0,-1,0.0,unknown,no
2517,2517.0,48.0,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189.0,1.0,-1,0.0,unknown,no
2267,2267.0,30.0,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11.0,1.0,-1,0.0,unknown,no
2714,2714.0,47.0,technician,divorced,tertiary,no,477,yes,no,telephone,7,may,973.0,1.0,366,1.0,failure,no
1886,1886.0,39.0,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691.0,2.0,180,5.0,failure,yes
3540,3540.0,58.0,retired,married,primary,no,565,no,no,telephone,7,jul,876.0,1.0,-1,0.0,unknown,yes
1513,1513.0,30.0,blue-collar,married,secondary,no,-99,yes,no,cellular,15,may,144.0,5.0,-1,0.0,unknown,no
3382,3382.0,37.0,blue-collar,married,unknown,no,897,yes,no,cellular,13,apr,119.0,2.0,280,2.0,failure,no
4108,4108.0,84.0,retired,divorced,primary,no,639,no,no,telephone,18,may,353.0,3.0,-1,0.0,unknown,yes
1420,1420.0,29.0,technician,single,tertiary,no,452,yes,no,cellular,11,may,59.0,1.0,-1,0.0,unknown,no
396,396.0,34.0,admin.,married,secondary,no,613,yes,no,cellular,4,jun,80.0,1.0,-1,0.0,unknown,no
1064,1064.0,53.0,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213.0,1.0,-1,0.0,unknown,no
4021,4021.0,46.0,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725.0,3.0,-1,0.0,unknown,yes
818,818.0,27.0,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,283.0,1.0,-1,0.0,unknown,no
1474,1474.0,44.0,admin.,divorced,secondary,no,432,no,no,cellular,9,feb,132.0,3.0,-1,0.0,unknown,no
2567,2567.0,40.0,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,245.0,3.0,-1,0.0,unknown,no
816,816.0,41.0,technician,married,secondary,no,77,yes,no,cellular,7,may,56.0,1.0,-1,0.0,unknown,no
3648,3648.0,31.0,technician,single,secondary,no,691,yes,no,cellular,8,may,198.0,1.0,-1,0.0,unknown,no
381,381.0,39.0,blue-collar,married,primary,no,3705,yes,no,unknown,16,jun,77.0,1.0,-1,0.0,unknown,no
1842,1842.0,59.0,retired,divorced,primary,no,7179,no,no,cellular,5,feb,150.0,1.0,-1,0.0,unknown,no
2882,2882.0,24.0,blue-collar,married,secondary,no,-254,yes,yes,unknown,27,may,290.0,2.0,-1,0.0,unknown,no
3896,3896.0,36.0,blue-collar,,primary,no,1177,no,no,cellular,15,apr,,,311,4.0,success,yes
2796,2796.0,56.0,admin.,married,secondary,no,1270,yes,no,cellular,17,nov,80.0,2.0,165,2.0,other,no
3429,3429.0,41.0,blue-collar,married,primary,no,7735,yes,no,cellular,20,nov,220.0,1.0,190,1.0,failure,no
864,864.0,43.0,management,married,primary,no,8167,yes,no,unknown,19,may,114.0,2.0,-1,0.0,unknown,no
2484,2484.0,26.0,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238.0,3.0,-1,0.0,unknown,no
2600,,45.0,management,divorced,tertiary,no,959,,no,unknown,18,jun,,1.0,-1,0.0,unknown,no
554,554.0,43.0,technician,single,secondary,no,11269,no,no,unknown,29,may,92.0,1.0,-1,0.0,unknown,no
1159,1159.0,31.0,management,single,tertiary,no,62,yes,no,cellular,18,may,175.0,1.0,293,5.0,failure,no
1213,1213.0,49.0,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64.0,6.0,-1,0.0,unknown,no
1498,1498.0,51.0,blue-collar,divorced,primary,no,837,no,no,telephone,30,jul,41.0,2.0,-1,0.0,unknown,no
4153,4153.0,42.0,technician,married,secondary,no,440,yes,no,cellular,3,feb,13.0,5.0,-1,0.0,unknown,no
2085,2085.0,33.0,blue-collar,,secondary,no,-77,yes,no,cellular,28,jul,,,-1,0.0,unknown,no
1891,,32.0,management,single,tertiary,no,656,,yes,cellular,20,apr,,2.0,-1,0.0,unknown,no
3611,,28.0,technician,single,secondary,no,389,,no,cellular,11,may,,7.0,-1,0.0,unknown,no
4015,4015.0,36.0,technician,married,secondary,no,5902,yes,no,unknown,23,may,219.0,4.0,-1,0.0,unknown,no
748,748.0,35.0,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,259.0,1.0,-1,0.0,unknown,no
3505,3505.0,36.0,technician,married,tertiary,no,491,yes,no,unknown,8,may,103.0,3.0,-1,0.0,unknown,no
1482,1482.0,39.0,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,502.0,1.0,7,2.0,failure,no
866,866.0,54.0,retired,married,secondary,no,3671,no,no,unknown,11,jun,67.0,3.0,-1,0.0,unknown,no
752,752.0,31.0,blue-collar,married,primary,no,352,yes,no,unknown,19,may,97.0,9.0,-1,0.0,unknown,no
3747,3747.0,37.0,blue-collar,married,secondary,no,140,yes,yes,cellular,7,may,490.0,1.0,-1,0.0,unknown,no
2328,2328.0,25.0,blue-collar,single,secondary,no,913,yes,no,cellular,7,jul,113.0,4.0,-1,0.0,unknown,no
2002,2002.0,,admin.,single,,,1583,yes,no,cellular,19,nov,100.0,1.0,182,1.0,failure,no
1614,1614.0,40.0,admin.,single,secondary,no,2378,yes,no,unknown,2,jun,65.0,1.0,-1,0.0,unknown,no
729,729.0,47.0,management,single,tertiary,no,153,yes,no,cellular,18,nov,192.0,2.0,-1,0.0,unknown,no
2249,2249.0,49.0,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148.0,1.0,871,2.0,failure,no
4277,4277.0,54.0,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73.0,2.0,-1,0.0,unknown,no
1721,,60.0,retired,married,,no,262,,,cellular,18,aug,,4.0,-1,0.0,unknown,
2101,2101.0,48.0,technician,married,secondary,no,4265,yes,no,unknown,13,may,220.0,2.0,-1,0.0,unknown,no
3904,3904.0,32.0,admin.,married,secondary,no,76,yes,no,unknown,21,may,189.0,2.0,-1,0.0,unknown,no
1110,1110.0,50.0,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,369.0,6.0,-1,0.0,unknown,no
3623,3623.0,33.0,,married,primary,no,1209,yes,no,,16,apr,700.0,1.0,-1,,unknown,no
346,346.0,57.0,management,married,tertiary,no,1602,no,no,cellular,29,jul,339.0,3.0,-1,0.0,unknown,no
2920,2920.0,24.0,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292.0,7.0,-1,0.0,unknown,no
4457,4457.0,37.0,blue-collar,single,,no,6969,yes,,unknown,20,may,412.0,1.0,-1,0.0,unknown,
4228,4228.0,36.0,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177.0,2.0,-1,0.0,unknown,no
578,578.0,49.0,blue-collar,married,secondary,no,171,no,no,cellular,4,feb,19.0,3.0,175,2.0,other,no
75,75.0,54.0,,divorced,tertiary,no,3222,no,no,,14,aug,67.0,2.0,-1,,unknown,no
4065,4065.0,70.0,retired,married,secondary,no,616,no,no,cellular,27,apr,149.0,2.0,182,1.0,failure,no
3935,3935.0,38.0,,single,,no,1704,no,,,1,sep,222.0,1.0,-1,,unknown,
2276,2276.0,42.0,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88.0,10.0,-1,0.0,unknown,no
3826,,51.0,admin.,married,secondary,no,423,,yes,cellular,16,oct,,1.0,-1,0.0,unknown,no
178,,37.0,unknown,married,unknown,no,1699,,no,unknown,9,jun,,1.0,-1,0.0,unknown,no
3998,3998.0,44.0,management,married,tertiary,no,724,yes,no,cellular,17,nov,157.0,2.0,172,1.0,failure,no
